,Company,TypeName,Inches,Ram,OpSys,Weight,Price_euros,Screen,ScreenW,ScreenH,Touchscreen,IPSpanel,RetinaDisplay,CPU_brand,CPU_base_clock_speed,PrimaryStorage,PrimaryStorageType,SecondaryStorage,SecondaryStorageType,GPU_company
1016,HP,Notebook,15.6,4.0,Windows 10,2.04,769.99,Standard,1366.0,768.0,No,No,No,Intel,2.4,256,GB SSD,0,No,Intel
1017,Lenovo,Notebook,17.3,16.0,Windows 7,2.4,2711.2200000000007,4K Ultra HD,3840.0,2160.0,No,Yes,No,Intel,2.7,512,GB SSD,0,No,Nvidia
1018,Toshiba,Notebook,14.0,8.0,Windows 10,1.47,1490.0,Full HD,1920.0,1080.0,No,Yes,No,Intel,2.3,256,GB SSD,0,No,Intel
1019,HP,Notebook,14.0,8.0,Windows 10,1.43,2229.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.5,256,GB SSD,0,No,Intel
1020,Dell,2 in 1 Convertible,15.6,4.0,Windows 10,2.08,795.99,Full HD,1920.0,1080.0,Yes,Yes,No,Intel,2.3,1,TB HDD,0,No,Intel
1021,Toshiba,Ultrabook,13.3,8.0,Windows 10,1.2,1590.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.3,256,GB SSD,0,No,Intel
1022,HP,Notebook,13.3,8.0,Windows 10,1.11,1149.0,Full HD,1920.0,1080.0,No,Yes,No,Intel,2.5,256,GB SSD,0,No,Intel
1023,HP,Notebook,14.0,8.0,Windows 10,1.64,1185.43,Full HD,1920.0,1080.0,No,No,No,Intel,2.7,256,GB SSD,0,No,Nvidia
1024,Dell,Notebook,15.6,8.0,Windows 10,2.09,1046.44,Full HD,1920.0,1080.0,No,No,No,Intel,2.4,500,GB HDD,0,No,Intel
1025,HP,Ultrabook,12.5,4.0,Windows 10,1.26,1559.0,Standard,1366.0,768.0,No,No,No,Intel,2.5,256,GB SSD,0,No,Intel
1026,HP,Notebook,14.0,4.0,Windows 10,2.31,1189.0,Standard,1366.0,768.0,No,No,No,Intel,2.5,500,GB HDD,0,No,Intel
1027,HP,Notebook,14.0,4.0,Windows 10,1.95,1060.0,Standard,1366.0,768.0,No,No,No,Intel,2.5,500,GB HDD,0,No,Intel
1028,Dell,Ultrabook,13.3,8.0,Windows 10,1.29,1624.0,Quad HD+,3200.0,1800.0,Yes,No,No,Intel,2.5,256,GB SSD,0,No,Intel
1029,HP,Notebook,17.3,8.0,Windows 10,2.63,1080.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.5,256,GB SSD,0,No,Nvidia
1030,HP,Notebook,14.0,4.0,Windows 10,1.64,973.0,Standard,1366.0,768.0,No,No,No,Intel,2.5,256,GB SSD,0,No,Intel
1031,Acer,Notebook,15.6,6.0,Windows 10,2.1,409.0,Standard,1366.0,768.0,No,No,No,AMD,3.0,1,TB HDD,0,No,AMD
1032,MSI,Gaming,17.3,8.0,Windows 10,2.7,1191.8,Full HD,1920.0,1080.0,No,No,No,Intel,2.8,128,GB SSD,1024,HDD,Nvidia
1033,HP,Notebook,14.0,8.0,Windows 7,1.95,1195.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.3,256,GB SSD,0,No,Intel
1034,HP,Notebook,15.6,8.0,Windows 10,1.84,1228.99,Full HD,1920.0,1080.0,No,No,No,Intel,2.5,256,GB SSD,0,No,Intel
1035,HP,Ultrabook,12.5,8.0,Windows 10,1.26,1349.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.5,256,GB SSD,0,No,Intel
1036,HP,Notebook,15.6,4.0,Windows 10,2.04,742.0,Standard,1366.0,768.0,No,No,No,Intel,2.5,500,GB HDD,0,No,Intel
1037,Toshiba,Ultrabook,14.0,8.0,Windows 10,1.47,1725.0,Full HD,1920.0,1080.0,No,Yes,No,Intel,2.6,256,GB SSD,0,No,Intel
1038,Dell,Notebook,15.6,8.0,Windows 7,2.09,1062.95,Full HD,1920.0,1080.0,No,No,No,Intel,2.4,256,GB SSD,0,No,Intel
1039,HP,Notebook,14.0,8.0,Windows 10,1.64,1010.51,Full HD,1920.0,1080.0,No,No,No,Intel,2.5,256,GB SSD,0,No,Intel
1040,Lenovo,2 in 1 Convertible,15.6,4.0,Windows 10,1.8,847.0,Full HD,1920.0,1080.0,Yes,Yes,No,Intel,2.5,256,GB SSD,0,No,Intel
1041,Vero,Notebook,14.0,2.0,Windows 10,1.45,229.0,Standard,1366.0,768.0,No,No,No,Intel,1.44,32,GB Flash Storage,0,No,Intel
1042,Toshiba,Notebook,15.6,16.0,Windows 10,2.4,1425.0,Full HD,1920.0,1080.0,No,Yes,No,Intel,2.5,256,GB SSD,0,No,Nvidia
1043,Lenovo,Notebook,15.6,8.0,Windows 10,2.3,1049.6,Full HD,1920.0,1080.0,No,No,No,Intel,2.3,256,GB SSD,0,No,Intel
1044,HP,Notebook,14.0,4.0,Windows 10,1.54,1000.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.3,500,GB HDD,0,No,Intel
1045,HP,Notebook,15.6,8.0,Windows 10,1.84,2103.34,Full HD,1920.0,1080.0,No,No,No,Intel,2.4,256,GB SSD,500,HDD,Intel
1046,HP,Notebook,14.0,8.0,Windows 7,1.43,1469.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.3,256,GB SSD,0,No,Intel
1047,MSI,Gaming,17.3,16.0,Windows 10,3.78,1545.64,Full HD,1920.0,1080.0,No,Yes,No,Intel,2.7,256,GB SSD,1024,HDD,Nvidia
1048,Lenovo,Gaming,17.3,16.0,Windows 10,3.78,2289.99,Full HD,1920.0,1080.0,No,Yes,No,Intel,2.6,128,GB SSD,1024,HDD,Nvidia
1049,Asus,Netbook,11.6,4.0,Chrome OS,1.2,287.9,Standard,1366.0,768.0,No,No,No,Intel,1.6,16,GB Flash Storage,0,No,Intel
1050,Lenovo,Notebook,14.0,16.0,Windows 7,1.1,2620.0,Standard,2560.0,1440.0,No,Yes,No,Intel,2.6,256,GB SSD,0,No,Intel
1051,HP,Notebook,15.6,8.0,Windows 10,1.91,979.0,Full HD,1920.0,1080.0,No,Yes,No,Intel,2.7,1,TB HDD,0,No,Nvidia
1052,Dell,2 in 1 Convertible,15.6,8.0,Windows 10,2.3,1094.0,Full HD,1920.0,1080.0,Yes,Yes,No,Intel,2.7,256,GB SSD,0,No,Intel
1053,HP,Notebook,15.6,4.0,Windows 10,2.04,979.0,Standard,1366.0,768.0,No,No,No,Intel,2.5,256,GB SSD,0,No,Intel
1054,Dell,Ultrabook,13.3,16.0,Windows 10,1.2,2254.0,Quad HD+,3200.0,1800.0,Yes,No,No,Intel,2.7,1,TB SSD,0,No,Intel
1055,HP,Notebook,15.6,4.0,Windows 10,2.31,705.15,Standard,1366.0,768.0,No,No,No,Intel,2.3,500,GB HDD,0,No,Intel
1056,HP,Notebook,15.6,4.0,No OS,1.96,499.0,Standard,1366.0,768.0,No,No,No,Intel,2.5,500,GB HDD,0,No,Intel
1057,Acer,Notebook,15.6,8.0,Windows 10,2.4,449.0,Standard,1366.0,768.0,No,No,No,AMD,2.2,1,TB HDD,0,No,AMD
1058,Dell,2 in 1 Convertible,13.3,12.0,Windows 10,1.6,1299.0,Full HD,1920.0,1080.0,Yes,Yes,No,Intel,2.7,256,GB SSD,0,No,Intel
1059,MSI,Gaming,15.6,16.0,Windows 10,2.94,1819.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.6,256,GB SSD,1024,HDD,Nvidia
1060,HP,Notebook,15.6,8.0,Windows 10,2.04,1070.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.7,256,GB SSD,0,No,Intel
1061,Asus,Gaming,17.3,16.0,No OS,3.78,998.0,Full HD,1920.0,1080.0,No,Yes,No,Intel,2.6,1,TB HDD,0,No,Nvidia
1062,Dell,Notebook,15.6,4.0,Windows 10,2.25,559.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.5,1,TB HDD,0,No,Intel
1063,Dell,Notebook,15.6,16.0,Windows 10,2.32,989.99,Full HD,1920.0,1080.0,No,No,No,Intel,2.7,2,TB HDD,0,No,AMD
1064,MSI,Gaming,15.6,16.0,Windows 10,1.8,1929.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.6,256,GB SSD,1024,HDD,Nvidia
1065,Dell,Ultrabook,13.3,8.0,Windows 10,1.29,1458.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.7,256,GB SSD,0,No,Intel
1066,Asus,Gaming,17.3,16.0,Windows 10,3.58,2711.2200000000007,Full HD,1920.0,1080.0,No,Yes,No,Intel,2.7,1,TB SSD,0,No,Nvidia
1067,Dell,2 in 1 Convertible,13.3,8.0,Windows 10,1.62,798.01,Full HD,1920.0,1080.0,Yes,No,No,Intel,2.5,256,GB SSD,0,No,Intel
1068,Dell,Gaming,15.6,16.0,Windows 10,3.21,1329.0,4K Ultra HD,3840.0,2160.0,No,No,No,Intel,2.6,256,GB SSD,1024,HDD,Nvidia
1069,Apple,Ultrabook,12.0,8.0,Mac OS X,0.97,1300.0,Standard,2304.0,1440.0,No,Yes,Yes,Intel,1.1,256,GB Flash Storage,0,No,Intel
1070,Dell,Notebook,15.6,4.0,Windows 10,2.06,481.98,Standard,1366.0,768.0,No,No,No,Intel,2.3,500,GB HDD,0,No,Intel
1071,HP,Notebook,15.6,4.0,Windows 10,2.31,1199.0,Standard,1366.0,768.0,No,No,No,Intel,2.3,500,GB HDD,0,No,Intel
1072,HP,Ultrabook,12.5,8.0,Windows 7,1.26,1199.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.3,256,GB SSD,0,No,Intel
1073,HP,Notebook,13.3,8.0,Windows 10,1.49,1090.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.7,256,GB SSD,0,No,Intel
1074,Lenovo,Ultrabook,12.5,8.0,Windows 10,1.3,1713.49,Full HD,1920.0,1080.0,Yes,Yes,No,Intel,2.5,256,GB SSD,0,No,Intel
1075,Lenovo,Notebook,17.3,8.0,Windows 10,3.0,659.0,Standard,1600.0,900.0,No,No,No,Intel,2.3,1,TB HDD,0,No,AMD
1076,Lenovo,Notebook,15.6,4.0,Windows 10,2.3,977.0,Full HD,1920.0,1080.0,No,Yes,No,Intel,2.3,1,TB HDD,0,No,Nvidia
1077,MSI,Gaming,17.3,16.0,Windows 10,3.78,2499.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.8,256,GB SSD,1024,HDD,Nvidia
1078,Lenovo,Notebook,15.6,4.0,Windows 10,2.1,540.0,Standard,1366.0,768.0,No,No,No,Intel,2.3,500,GB HDD,0,No,Intel
1079,HP,Notebook,15.6,4.0,Windows 7,2.31,940.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.3,500,GB HDD,0,No,Intel
1080,Lenovo,Ultrabook,12.5,8.0,Windows 10,0.99,1399.0,Standard,2560.0,1440.0,Yes,Yes,No,Intel,1.2,512,GB SSD,0,No,Intel
1081,Lenovo,Gaming,17.3,16.0,Windows 10,3.78,2711.2200000000007,Full HD,1920.0,1080.0,No,Yes,No,Intel,2.7,512,GB SSD,1024,Hybrid,Nvidia
1082,Lenovo,2 in 1 Convertible,11.6,4.0,Windows 10,0.97,646.27,Standard,1920.0,1200.0,Yes,Yes,No,Intel,1.44,64,GB Flash Storage,0,No,Intel
1083,HP,Ultrabook,13.3,16.0,Windows 10,1.3,2049.0,4K Ultra HD,3840.0,2160.0,No,Yes,No,Intel,2.7,512,GB SSD,0,No,Intel
1084,Dell,Notebook,15.6,8.0,Windows 10,2.18,750.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.5,256,GB SSD,0,No,Intel
1085,HP,Notebook,14.0,4.0,Windows 7,1.54,1030.99,Full HD,1920.0,1080.0,No,No,No,Intel,2.3,500,GB HDD,0,No,Intel
1086,HP,Workstation,15.6,8.0,Windows 7,1.9,1495.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.5,256,GB SSD,0,No,AMD
1087,Lenovo,Notebook,14.0,8.0,Windows 7,1.7,1199.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.3,180,GB SSD,0,No,Intel
1088,HP,Notebook,13.3,4.0,Chrome OS,1.29,615.0,Quad HD+,3200.0,1800.0,No,No,No,Intel,1.5,32,GB Flash Storage,0,No,Intel
1089,Acer,Notebook,15.6,4.0,Windows 10,2.4,387.0,Standard,1366.0,768.0,No,No,No,AMD,2.2,500,GB HDD,0,No,AMD
1090,Dell,Notebook,15.6,4.0,Linux,2.2,393.49,Standard,1366.0,768.0,No,No,No,Intel,1.6,500,GB HDD,0,No,Intel
1091,HP,Notebook,15.6,4.0,No OS,1.86,345.99,Standard,1366.0,768.0,No,No,No,Intel,2.0,1,TB HDD,0,No,Intel
1092,Asus,Gaming,17.3,8.0,Windows 10,2.7,1599.0,Full HD,1920.0,1080.0,No,Yes,No,Intel,2.8,256,GB SSD,1024,HDD,Nvidia
1093,Dell,Ultrabook,13.3,4.0,Windows 10,1.4,818.35,Full HD,1920.0,1080.0,No,Yes,No,Intel,1.6,256,GB SSD,0,No,AMD
1094,HP,Netbook,12.5,4.0,Windows 7,2.4,1599.0,Standard,1366.0,768.0,No,No,No,Intel,2.3,128,GB SSD,0,No,Intel
1095,Acer,Notebook,15.6,8.0,Windows 10,2.4,799.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.5,256,GB SSD,1024,HDD,Nvidia
1096,Dell,Notebook,15.6,8.0,Windows 10,2.36,638.8,Full HD,1920.0,1080.0,No,No,No,Intel,2.5,1,TB HDD,0,No,AMD
1097,MSI,Gaming,17.3,8.0,Windows 10,2.6,1599.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.6,256,GB SSD,0,No,Nvidia
1098,HP,Notebook,15.6,4.0,Windows 10,1.96,500.0,Standard,1366.0,768.0,No,No,No,Intel,1.6,1,TB HDD,0,No,Intel
1099,Asus,Gaming,17.3,16.0,Windows 10,3.78,2299.0,Full HD,1920.0,1080.0,No,Yes,No,Intel,2.6,128,GB SSD,1024,HDD,Nvidia
1100,Dell,Ultrabook,12.5,4.0,Windows 7,1.5,1135.15,Standard,1366.0,768.0,No,No,No,Intel,2.3,500,GB HDD,0,No,Intel
1101,Dell,Ultrabook,12.5,4.0,Windows 7,1.5,1166.97,Standard,1366.0,768.0,No,No,No,Intel,2.3,128,GB SSD,0,No,Intel
1102,Acer,Notebook,15.6,4.0,Chrome OS,2.2,229.0,Standard,1366.0,768.0,No,No,No,Intel,1.5,16,GB SSD,0,No,Intel
1103,HP,Workstation,17.3,8.0,Windows 7,3.0,2711.2200000000007,Full HD,1920.0,1080.0,No,Yes,No,Intel,2.6,1,TB HDD,0,No,AMD
1104,Lenovo,Gaming,15.6,16.0,Windows 10,2.4,1199.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.8,512,GB SSD,0,No,Nvidia
1105,Dell,Ultrabook,12.5,8.0,Windows 7,1.5,1413.1,Standard,1366.0,768.0,No,No,No,Intel,2.3,256,GB SSD,0,No,Intel
1106,MSI,Gaming,17.3,8.0,Windows 10,2.9,1511.19,Full HD,1920.0,1080.0,No,No,No,Intel,2.6,128,GB SSD,1024,HDD,Nvidia
1107,Lenovo,2 in 1 Convertible,15.6,4.0,Windows 10,2.1,867.0,Full HD,1920.0,1080.0,Yes,Yes,No,Intel,2.3,256,GB SSD,0,No,Intel
1108,HP,Notebook,15.6,4.0,Windows 10,2.1,398.0,Full HD,1920.0,1080.0,No,No,No,AMD,2.5,1,TB HDD,0,No,AMD
1109,Asus,Gaming,15.6,16.0,Windows 10,2.59,1339.0,Full HD,1920.0,1080.0,No,Yes,No,Intel,2.6,128,GB SSD,1024,HDD,Nvidia
1110,HP,Notebook,13.3,8.0,Windows 10,1.16,1699.0,Quad HD+,3200.0,1800.0,Yes,No,No,Intel,1.1,256,GB SSD,0,No,Intel
1111,Dell,Notebook,15.6,4.0,Windows 7,2.24,769.15,Standard,1366.0,768.0,No,No,No,Intel,2.3,500,GB HDD,0,No,AMD
1112,Lenovo,Notebook,15.6,4.0,Windows 10,2.1,429.0,Standard,1366.0,768.0,No,No,No,Intel,2.0,128,GB SSD,0,No,Intel
1113,HP,Ultrabook,13.3,8.0,Windows 10,1.16,1969.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.5,512,GB SSD,0,No,Intel
1114,Lenovo,2 in 1 Convertible,11.6,4.0,Android,0.97,549.0,Standard,1920.0,1200.0,Yes,Yes,No,Intel,1.44,64,GB Flash Storage,0,No,Intel
1115,Dell,Ultrabook,13.3,8.0,Windows 10,1.23,1379.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.4,256,GB SSD,0,No,Intel
1116,Lenovo,Gaming,17.3,16.0,Windows 10,3.78,2711.2200000000007,Full HD,1920.0,1080.0,No,Yes,No,Intel,2.7,256,GB SSD,1024,Hybrid,Nvidia
1117,Razer,Ultrabook,12.5,8.0,Windows 10,1.25,1029.0,4K Ultra HD,3840.0,2160.0,Yes,No,No,Intel,2.5,256,GB SSD,0,No,Intel
1118,Toshiba,Ultrabook,13.3,16.0,Windows 10,1.05,2226.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.7,512,GB SSD,0,No,Intel
1119,Asus,Gaming,17.3,8.0,Windows 10,3.52,1312.49,Full HD,1920.0,1080.0,No,No,No,Intel,2.6,128,GB SSD,1024,HDD,Nvidia
1120,Vero,Notebook,13.3,4.0,Windows 10,1.35,229.0,Full HD,1920.0,1080.0,No,No,No,Intel,1.44,32,GB Flash Storage,0,No,Intel
1121,HP,Notebook,13.3,8.0,Windows 10,1.16,1690.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.3,256,GB SSD,0,No,Intel
1122,HP,Notebook,14.0,8.0,Windows 7,1.43,1513.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.3,256,GB SSD,0,No,Intel
1123,Dell,Notebook,15.6,4.0,Linux,2.09,523.63,Standard,1366.0,768.0,No,No,No,Intel,2.3,500,GB HDD,0,No,Intel
1124,Asus,Notebook,15.6,4.0,Windows 10,2.0,435.0,Standard,1366.0,768.0,No,No,No,Intel,2.4,1,TB HDD,0,No,Intel
1125,Lenovo,2 in 1 Convertible,14.0,8.0,Windows 10,1.8,1669.0,Full HD,1920.0,1080.0,Yes,Yes,No,Intel,2.5,256,GB SSD,0,No,Intel
1126,Lenovo,2 in 1 Convertible,11.6,4.0,Windows 10,0.97,479.0,Standard,1920.0,1200.0,Yes,Yes,No,Intel,1.44,64,GB Flash Storage,0,No,Intel
1127,HP,Ultrabook,12.5,8.0,Windows 7,1.26,1895.0,Standard,1366.0,768.0,No,No,No,Intel,2.4,256,GB SSD,0,No,Intel
1128,Lenovo,Gaming,15.6,8.0,No OS,2.4,989.0,Full HD,1920.0,1080.0,No,Yes,No,Intel,2.5,128,GB SSD,1024,HDD,Nvidia
1129,HP,Gaming,17.3,8.0,Windows 10,3.35,1129.0,Full HD,1920.0,1080.0,No,Yes,No,Intel,2.3,128,GB SSD,1024,HDD,Nvidia
1130,HP,Notebook,15.6,8.0,Windows 10,2.04,629.0,Standard,1366.0,768.0,No,No,No,Intel,2.7,2,TB HDD,0,No,Intel
1131,Lenovo,2 in 1 Convertible,14.0,8.0,Windows 7,1.8,2050.38,Full HD,1920.0,1080.0,Yes,Yes,No,Intel,2.6,512,GB SSD,0,No,Nvidia
1132,Asus,Notebook,14.0,4.0,Windows 10,1.5,278.0,Standard,1366.0,768.0,No,No,No,Intel,1.1,32,GB Flash Storage,0,No,Intel
1133,HP,Ultrabook,15.6,8.0,Windows 10,1.84,752.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.7,256,GB SSD,0,No,Intel
1134,Acer,Notebook,15.6,4.0,Windows 10,2.23,616.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.5,1,TB HDD,0,No,Nvidia
1135,Lenovo,Notebook,15.6,16.0,Windows 10,2.5,1099.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.5,1,TB Hybrid,0,No,AMD
1136,HP,Workstation,17.3,8.0,Windows 7,3.0,2711.2200000000007,Full HD,1920.0,1080.0,No,Yes,No,Intel,2.6,256,GB SSD,0,No,Nvidia
1137,Dell,Notebook,15.6,8.0,Windows 10,2.5,784.0,Standard,1366.0,768.0,No,No,No,Intel,2.5,1,TB HDD,0,No,AMD
1138,MSI,Gaming,17.3,16.0,Windows 10,3.78,2399.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.7,256,GB SSD,1024,HDD,Nvidia
1139,HP,Ultrabook,15.6,8.0,Windows 7,1.88,2171.72,Full HD,1920.0,1080.0,No,No,No,Intel,2.5,256,GB SSD,0,No,Intel
1140,Lenovo,2 in 1 Convertible,14.0,16.0,Windows 10,2.8,2440.0,Standard,2560.0,1440.0,Yes,Yes,No,Intel,2.6,512,GB SSD,0,No,Intel
1141,MSI,Gaming,15.6,8.0,Windows 10,2.4,1142.8,Full HD,1920.0,1080.0,No,No,No,Intel,2.8,128,GB SSD,1024,HDD,Nvidia
1142,HP,2 in 1 Convertible,13.3,8.0,Windows 10,1.48,1629.0,Full HD,1920.0,1080.0,Yes,No,No,Intel,2.4,256,GB SSD,0,No,Intel
1143,HP,Workstation,15.6,8.0,Windows 7,2.59,2229.0,Full HD,1920.0,1080.0,No,Yes,No,Intel,2.6,256,GB SSD,0,No,Nvidia
1144,HP,2 in 1 Convertible,13.3,8.0,Windows 10,1.48,1799.0,Standard,2560.0,1440.0,Yes,No,No,Intel,2.6,256,GB SSD,0,No,Intel
1145,HP,Workstation,15.6,8.0,Windows 7,2.0,1899.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.6,256,GB SSD,0,No,Nvidia
1146,HP,Ultrabook,12.5,8.0,Windows 7,1.26,2296.95,Full HD,1920.0,1080.0,No,No,No,Intel,2.5,256,GB SSD,0,No,Intel
1147,Dell,Notebook,15.6,8.0,Windows 10,2.18,1009.9,Full HD,1920.0,1080.0,No,No,No,Intel,2.7,256,GB SSD,0,No,Nvidia
1148,HP,Notebook,15.6,8.0,Windows 7,1.88,1579.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.3,256,GB SSD,0,No,Intel
1149,Lenovo,2 in 1 Convertible,14.0,8.0,Windows 10,1.27,2339.0,Standard,2560.0,1440.0,Yes,Yes,No,Intel,2.5,256,GB SSD,0,No,Intel
1150,Lenovo,Notebook,15.6,4.0,No OS,1.9,339.0,Standard,1366.0,768.0,No,No,No,Intel,2.0,1,TB HDD,0,No,Intel
1151,HP,Notebook,15.6,4.0,Windows 10,1.86,297.0,Standard,1366.0,768.0,No,No,No,AMD,1.8,500,GB HDD,0,No,AMD
1152,Lenovo,Notebook,15.6,8.0,No OS,2.32,599.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.3,1,TB HDD,0,No,AMD
1153,Dell,Gaming,15.6,8.0,Windows 10,2.62,1199.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.8,1,TB HDD,0,No,Nvidia
1154,Dell,Notebook,15.6,8.0,Windows 10,2.04,2250.68,4K Ultra HD,3840.0,2160.0,Yes,Yes,No,Intel,2.3,256,GB SSD,0,No,Nvidia
1155,HP,Notebook,15.6,4.0,Windows 10,1.91,478.89,Full HD,1920.0,1080.0,No,No,No,AMD,2.5,256,GB SSD,0,No,AMD
1156,MSI,Gaming,17.3,16.0,Windows 10,2.7,1492.8,Full HD,1920.0,1080.0,No,No,No,Intel,2.8,256,GB SSD,1024,HDD,Nvidia
1157,Lenovo,Ultrabook,14.0,12.0,Windows 7,1.4,2299.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.6,512,GB SSD,0,No,Intel
1158,Lenovo,Notebook,15.6,8.0,Windows 10,2.5,788.49,Full HD,1920.0,1080.0,No,No,No,Intel,2.3,1,TB Hybrid,0,No,AMD
1159,HP,2 in 1 Convertible,13.3,8.0,Windows 10,1.48,2041.0,Standard,2560.0,1440.0,Yes,No,No,Intel,2.6,512,GB SSD,0,No,Intel
1160,Lenovo,Ultrabook,14.0,8.0,Windows 7,1.7,1499.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.6,256,GB SSD,0,No,Intel
1161,MSI,Gaming,14.0,16.0,Windows 10,1.7,1769.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.6,256,GB SSD,1024,HDD,Nvidia
1162,HP,Gaming,15.6,8.0,Windows 10,2.62,899.0,Full HD,1920.0,1080.0,No,Yes,No,Intel,2.8,1,TB HDD,0,No,Nvidia
1163,Lenovo,Notebook,15.6,8.0,Windows 10,2.2,459.0,Standard,1366.0,768.0,No,No,No,Intel,2.0,1,TB HDD,0,No,Intel
1164,HP,Notebook,15.6,4.0,No OS,2.1,476.99,Standard,1366.0,768.0,No,No,No,Intel,2.3,500,GB HDD,0,No,Intel
1165,Dell,Gaming,15.6,8.0,Windows 10,2.62,1498.0,4K Ultra HD,3840.0,2160.0,No,No,No,Intel,2.8,128,GB SSD,1024,HDD,Nvidia
1166,Lenovo,Notebook,15.6,8.0,Windows 10,1.95,1390.0,Full HD,1920.0,1080.0,No,Yes,No,Intel,2.5,256,GB SSD,0,No,Intel
1167,Lenovo,Notebook,15.6,4.0,Windows 10,2.2,468.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.0,1,TB HDD,0,No,Nvidia
1168,HP,Notebook,14.0,2.0,Windows 10,1.44,249.0,Standard,1366.0,768.0,No,No,No,Intel,1.6,32,GB Flash Storage,0,No,Intel
1169,MSI,Gaming,15.6,8.0,Windows 10,2.2,839.0,Full HD,1920.0,1080.0,No,Yes,No,Intel,2.7,1,TB HDD,0,No,Nvidia
1170,HP,Notebook,15.6,8.0,Windows 10,1.96,679.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.5,256,GB SSD,0,No,Intel
1171,HP,Notebook,15.6,16.0,Windows 10,2.1,1159.0,Full HD,1920.0,1080.0,No,No,No,Intel,1.8,512,GB SSD,0,No,Intel
1172,Asus,Notebook,15.6,4.0,Windows 10,2.2,369.0,Standard,1366.0,768.0,No,No,No,Intel,1.6,500,GB HDD,0,No,Intel
1173,Lenovo,Notebook,15.6,4.0,No OS,2.1,398.0,Standard,1366.0,768.0,No,No,No,Intel,2.3,500,GB HDD,0,No,Intel
1174,Lenovo,Notebook,15.6,8.0,No OS,2.2,709.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.7,1,TB HDD,0,No,Nvidia
1175,Asus,Notebook,14.0,4.0,Windows 10,2.0,769.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.4,256,GB SSD,0,No,Intel
1176,Lenovo,Notebook,15.6,4.0,Windows 7,2.32,825.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.5,1,TB Hybrid,0,No,Intel
1177,Lenovo,Gaming,15.6,16.0,Windows 10,3.31,1305.0,Full HD,1920.0,1080.0,No,Yes,No,Intel,2.6,512,GB SSD,0,No,Nvidia
1178,MSI,Gaming,15.6,16.0,Windows 10,1.91,2153.37,Full HD,1920.0,1080.0,No,No,No,Intel,2.6,128,GB SSD,1024,HDD,Nvidia
1179,HP,Notebook,15.6,4.0,Windows 10,2.07,650.0,Standard,1366.0,768.0,No,No,No,Intel,2.3,500,GB HDD,0,No,Intel
1180,Lenovo,2 in 1 Convertible,14.0,8.0,Windows 10,1.36,1637.0,Standard,2560.0,1440.0,Yes,Yes,No,Intel,2.3,256,GB SSD,0,No,Intel
1181,Lenovo,Ultrabook,15.6,6.0,Windows 10,1.54,831.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.7,256,GB SSD,0,No,Nvidia
1182,Dell,Notebook,15.6,8.0,Linux,1.98,895.01,Full HD,1920.0,1080.0,No,No,No,Intel,2.7,256,GB SSD,0,No,Nvidia
1183,Acer,Notebook,15.6,4.0,Windows 10,2.1,333.0,Standard,1366.0,768.0,No,No,No,Intel,2.0,500,GB HDD,0,No,Intel
